463125525666742272	519639310576803840	$9.20 for a meal at McDonalds when I could pay $8.50 for a sushi roll meal. Guess I know where to take my business.. #imlovinit #sarcasm	-2.08
463449496916336640	519639691679653888	Great job Supreme Court #sarcasm	-1.65
463472286213734401	519639957594333185	RT @tyjohn47: @loudmouth_usa @hhagars Oh yeah, for sure! #sarcasm ;)	-2.63
463077677159952384	519639987071877120	On the Raptors bandwagon? #Toronto #NBA #RAPTORS #loss #fans #humour #sarcasm vine.co/v/M6aMQdKKZFI	-2.44
472914436312023040	519640016553648129	Well that was the sunniest most beautiful track meet ever!! #sarcasmatitsbest #sarcastictweet #rain 	-2.51
463484497947000832	519640430237863936	COOL!!!! I got pulled over!!!!\n\n#sarcasm	-2.34
463088900383449089	519640605576527874	Isn't it AMAZING? :)))))) #sarcasm instagram.com/p/nl6UCJAdts/	-2.88
471684816828923904	519640634982821888	If you do something nice for somebody (pay it forward), but don’t brag about it on social media, did it really even happen? #sarcasm	-2
463362056063029248	519640693933735937	@PurpSippin thinks he should be a singer #noway #sarcasm	-2.93
463188758406647808	519640723457466370	Because drinking milk from a farm animal is way less weird. #sarcasm pic.twitter.com/l8rr7fT1UQ	-2.08
460270352195944448	519640811940478977	I love my job so much that I like to spend all Saturday there. #DQ #DQSwag #sarcasm #ihatemylife instagram.com/p/nR4lkeDc8I/	-3.81
463005499764768768	519640900352241664	Today's going really well for me. #sarcasm	-0.98
471700837321170945	519640988663291906	@MikeHudema pipeline are the safest way to leak oil #cdnpoli #sarcasm	-3.02
463275345043406848	519641110050639872	Teachers be like\n"Oh, there's only a month of school left? Better make 'em do a project for each class." #SoGrateful #sarcasm #gayyyy	-0.83
463577478905090049	519641314627837952	@I_Am_Wholockedd well they got a point, after all Doctor Who started with a young, hot stud #sarcasm pic.twitter.com/LvMyWeEa9x	-1.17
463560437666426880	519641433263730689	I love getting news like this during finals week #sarcasm #killyourself	-2.05
463383215655641091	519678112842256386	I feel really bad for all those poor students having to work part time while at uni, must be SO difficult #sarcasm #manup	-1.79
463517275568365568	519678496767877121	@nwb_37 you know what else is rad? Neville Chamberlain. #sarcasm	-2.08
463137137974870017	519678614481014784	Customers who come in when the "Open" sign is off are my favorite. \n#sarcasm #retailproblems #moviestopproblems	-1.98
463309817730199552	519678644097011712	You are so funny. Hahahahaha! #sarcasm	-2
463058857741529088	519678762166677504	I like late responds on texts, #sarcasm.	-2.33
463455877807079426	519678850817466368	Well Kendrick is off to a great start. #Phillies #sarcasm	-1.24
463429402983153667	519678910246551554	Data input is better than peanut butter! #sarcasm	-2.49
463443367545028608	519678940198088705	@nowtvhelp slow streaming and slow customer service! Wow you do get spoiled for you money! #sarcasm	-3.03
460278091227467776	519679028601438208	Oh cool. I didn't just sneeze 9 times in a row and pull a back muscle. #sarcasm	-2.55
460285055210770432	519679058162880513	The world TOTALLY needs more Ben Stiller movies… #sarcasm	-2.53
463297203667488769	519679205949194240	Gonna have to do some rearranging in my room, fun stuff #sarcasm	-2.86
463095017129521152	519679295195594752	You guys make me feel so special. #sarcasm	-0.9
463512398444253185	519679619260092416	Thunder defense. Impressive. #sarcasm #havesomepride #gutcheck	-2.65
462994930961350656	519679737669513216	It's said that #sarcasm is the lowest form of #wit. To that I say "No, really? Hey, somebody give this person a #Nobel #peace #prize!"	-1.66
463000442973073408	519679767180623873	Wow thanks. You're being such a great sport :) #sarcasm -_-	-2.52
463337783755419648	519679914090328064	When people with the most "LIKES" on Facebook tells you "LIKE's doesn't mean anything" #Ironic #sarcasm #sarcastic	-2.55
463337517949808640	519679943446233088	@sha_quiet sounds fun. #sarcasm Enjoy	-0.58
463336369301909504	519680002615283712	#sarcasm in my last tweet Happy #CincoDeDrinko #CincoDeMayo !! Says a non drinker ha ha	-0.99
460306233254481920	519680150141542400	Thank you to the few that danced at prom, you really put yourself on the line #sarcasm	-2.8
463565410437046273	519680179841409024	I'm playing a video game AND I'm a girl am I special yet? #sarcasm	-2.73
471680307226083329	519680268748070913	Happy birthday to the straightest guy I know @IsaacRSmith #sarcasm	-1.51
463486783762993152	519680623456169984	when did the brewers resign jeff supan? #sarcasm #brewers	-2.31
462968216214454272	519680652912766976	I wish North Little Rock had bike trails for cyclists to ride. They are having to ride on the highway and slow down traffic. #sarcasm	-2.88
463113926189006849	519680800497741825	HA. Too long since we've seen global affairs in wrestling storylines. Been waiting ever since the Middle East cooled off. #sarcasm	-2.08
463288437928235010	519680858483994625	"You go gurl" #seeiknewit #lol #sarcasm	-2.44
463122549577351168	519680975966453760	This guy smoking his e-cig in the library is sooooo cool. #not #sarcasm	-2.33
463035817108054016	519681034871246850	Thank God for commercials! #sarcasm >:/	-3.75
463198220198236160	519681123828236288	Highlight of my night last night waiting for this pos to get running so we could leave the woods #sarcasm pic.twitter.com/FT0fLPCSP4	-2.38
463545976251486208	519681183307669504	We didnt talk today. IM SHOCKED. #sarcasm	-2.56
463025089949081600	519681534698082304	@ashleybrian You want to come to a work conference? It's a blast. #sarcasm	-2.88
463072229882740736	519681564431495168	My favorite part of going to the movies is having some douche yelling across the theater to his friend before the movie starts. #sarcasm	-3.52
463085040910737408	519681770074017792	I get to do a UDS for work!! #sarcasm Someone's been skimming narcs. I pray they get caught & get the help they need.#recovery is possible ♡	-2.87
463177012362743808	519682035913211907	You make me feel great about myself. #sarcasm	-1.86
463248502316101632	519682065428537344	@moneyaware woohoo! All my wishes have come true! #irresponsiblelending #sarcasm pic.twitter.com/gw4fAuoyoV	-2.49
463478249603870721	519682212891877380	@doseofdanni *valley-girl voice* wait, so did you, like, do it with luke? #sarcasm lmao	-0.58
463492385780293633	519682242440732673	RT @alyssakent334: Well... Today seems like it has been fantastic for everyone. #sarcasm	-0.56
463423364539768832	519682330818928643	What is this shit, can't even win the title. #RodgersOut! #sarcasm #YNWA!	-1.06
463466241613910016	519682419150974976	@burke_bends they're great aren't they? #sarcasm	-2.33
463433751515889665	519682478173208576	Hopefully the @DetroitLionsNFL can trade all of there draft picks to move up and draft another wide receiver.#sarcasm	-1.5
463062235456098304	519682625347133441	Haha omg i wonder who it is! #sarcasm	-2.7
463500414957002752	519682684516188161	What a great start to the week. #sarcasm	-2.6
463020505877200896	519682890511052800	@Carla59132964 @ARROWwriters And the ratings rose because of it. #sarcasm	-2.5
463034208815161344	519682920080883712	Excited about Million Dollar Arm. Just can't wait for all the stereotypes to ruin life one more time, cause Slumdog wasn't enough. #sarcasm	-2.51
463341710525734912	519683096912728066	Yay Mexican Independence Day! Cinco de Mayo! #sarcasm	-2.29
463565099869818880	519683185056022528	Hurray for finding out what I am allergic to finally #sarcasm 	-3.49
463519483143802880	519683214525231104	Wendy Just brought me dinner& it's almost midnight. #youragreatperson #sarcasm	-2.56
463076252018950144	519683509120548865	Glad to see the #DallasMavs showed up to play today. #sarcasm	-2.15
463054633523761153	519683597670690818	RT @_dylancliffe: Love getting invited out everywhere #sarcasm #whatfriends #cunts	-2.87
463444151149670400	519683745456996354	Been spattered twice with liquid fertilizer, must b my lucky day! #sarcasm	-3.99
463126050629619714	519683863002361857	@KennySeaman I'm SOOOOOO offended by this tweet! ;) #sarcasm	-1.98
463501793817665536	519683892526067712	Tomorrow will be exactly like Sunday.. homework homework homework!! #sarcasm #whydoesmylifesuck	-2.63
463392148889407488	519683981738917889	RT @EunyDoll8: music on, studying for finals, and drinking caffeine to stay awake is fuuun... -__- #sarcasm	-2.36
460246351448522752	519684100068634625	Oh damn,why didn't anyone remind their was a #nascar race on tonight, nothing better then watching cars go round & round over &over #sarcasm	-2
463112830829350912	519684218729660419	#ExtremeRules Rusev vs R-Truth & Xavier Woods. I wonder how this match will go? Hmm. #sarcasm #RusevCrush #RusevLegacy	-2.38
463559724307607552	519684335696244737	@King_David_773 Ah the joys of love and marriage #sarcasm	-2.75
463480141977780224	519684453543600128	@AdamCarriker94 @WWE come on! Spirit squad! #sarcasm	-3.02
460277367013777411	519684658590515200	Thanks refs 4 making sure you dont go unnoticed in ANY game this year! #sarcasm #drugtesttherefs #ihaventseenhookinglikethatsinceiwasinvegas	-3.17
463440948576280576	519684746024988673	Cool. I mean it was no big deal anyways. #sarcasm	-2.2
460270266791518208	519684804015443969	Ivans future is so bright guys #sarcasm	-1.93
463117876321206272	519684892389412864	RT @RealSambo: Yeah, its for sure super dope that you're 20 something fuccin with a girl in high school #sarcasm #lames #getalife	-2.37
460290456601903104	519684922009604096	Soo glad my best friend has checked on me lately #sarcasm	-2.53
463083968447795200	519685010618454016	#English #profanity #sarcasm #&real #shit pic.twitter.com/aZCbVA9LtX	-1.29
463482101891756032	519685069653278721	OMG.. They FINALLY called a penalty.. This should be breaking news.. #sarcasm	-3.51
472958107258060801	519685246975873025	HAPPY FIRST DAY OF HURRICANE SEASON, EVERYBODY! #sarcasm	-2.17
463299650293100544	519685276516356096	Bitches be jel of my blue camo poncho #swag #hipster #sarcasm #yolo #ootd #blue #eyes instagram.com/p/nnaJz1E6Pb/	-3.02
463003385474850816	519685539104972800	Mitrada que bachataaaa lmaoo #sarcasm instagram.com/p/nlTbW_Ir-8/	-2.53
463217187994361856	519685598173360128	friendscaps's video i.instagram.com/p/nlZCcBuGJP/#… #condom #joey #chandler #sarcasm #awesome #hilarious #lol #friends #friendstheshow	-1.37
463460559955181569	519685657262686208	Aint nothing like being single(^_^). However it aint nothing like being in a relationship and filling single(-_-). #sarcasm #at #its #best	-2.33
463522639152025601	519685715299278848	I love how #oomf takes her time replying it's amazing\n#sarcasm	-3.36
463141046994468865	519685833402490882	Man, what a productive day! #sarcasm #lazyday	-3.02
463517925539086337	519686069583765504	I'm embarrassed for the Thunder. Least we look organized and well coached. #sarcasm	-1.8
463344946461044736	519686217642676225	Here's some hints on who our guest might be: #Beard, #tabletop, siracha and peanut butter, #sarcasm, #British!	-2.64
463022127604826115	519686365298966529	RT @loverankat: “@bipashafever: RK-DP fans are so cute” #sarcasm 	-2.31
463119592701706240	519686896553697280	Yay! dead sick just before my SAGE testing... YEA! #sarcasm	-3.19
463512545916358656	519723427213475840	RT @ehilyx: Why do some of my messages TAKE FOREVER TO SEND. I LOVE LIVING IN THE ESTATES WHERE THERE'S NO SIGNAL #sarcasm #somuchsarcasm	-2.53
463045625873838081	519723515344216064	@CopaCavanna why, so he fan go wreck some more cars trying to get back on the lead lap? #sarcasm	-2.55
463158246971150336	519723780717830145	Watching the 4400 with the mother lol plus got a head cold I'm just having a wonderful night. Lol #sarcasm	-2.28
463526885801357312	519723810245722112	“@arabhaddad: Our senior prank was live lol” mine was dope. We all parked our cars like idiots. It was awesome #sarcasm	-2.12
472730736127385600	519723897592090626	No better way to spend my Saturday birthday then at work #sarcasm #happybirthdaytome #anotheryearclosertodeath	-2.95
463294753614753792	519724162319785984	@SSJWHB #FakeboxingFan @nate_bukaty #FakeSoccerFan #sarcasm	-1.5
463039027247992832	519724191751208960	@cmclymer I don't know, I've tweeted about it like six times sooooooo #sarcasm	-3.02
463077999596691456	519724221170081792	@a_kundman88 @FOXSports #sarcasm on the green flag lap count	-3.45
463246615508434944	519724280167149569	Wish I could repeat last night over and over again #sarcasm	-3.05
471698191684239360	519724338912583680	RT @dailypotatonews: #DailyPotatoFact #101 - at close range, a potato gun does more damage than a hellfire missile #sarcasm #funny ~http://…	-0.74
463037926449111041	519724779868143616	You know what's awesome, funny, and original? Saying #MayThe4thBeWithYou #sarcasm	-2.5
463048327890608128	519724868426670080	Thank you American Airlines for breaking my carry on in valet, that makes everything SO much easier for this trip! #sarcasm	-3.75
463066807775944704	519724897803591680	Bryzgalov with cat-like reflexes on that stop of Patrick Kane. #sarcasm	-2.12
471696209262813184	519724986701864961	RT @xcqueen_14: who did this #sarcasm pic.twitter.com/5UxF39KY6o	-2.56
463506740949295105	519725280689016832	@HuffingtonPost Thank you fracking! #sarcasm	-0.9
472029151751593987	519725339488952320	If you like that sorta thing... #sarcasm RT @TheHappyGnomeMN: Founders KBS now on tap @TheHappyGnomeMN \n#craftbeer	-2.13
460261955458957312	519725398343446528	The perks of working downtown during fiesta. #yeahright #sarcasm #toomuchtraffic	-2.58
463512750476390400	519725574357393411	RT @Cipriano2015: Hope you're having fun #lolnotreally #sarcasm	-0.88
463414036646752256	519725721334214656	18 credits next semester, Oh, I cannot wait. \n#sarcasm	-3.77
472702229007577089	519726074226167808	Edinburgh gets a cool looking tram system, Leeds gets the trolleybus, happy days. #sarcasm	-2.45
463099883457499136	519726221177782273	Studying for final on a Sunday is so much fun. #sarcasm	-2.31
463330123576778752	519726280149696512	"@9GAG: Remember, Love thyself 9gag.com/gag/ajrGeKG pic.twitter.com/6yIrlrKyBD" | This fairy tale looks 'based on a true story' #sarcasm :-P	-3.49
463486215774564352	519726368704061443	RT @vonSlaich: @dcwomenkicknass it's because it's easier for people to understand a talking raccoon then a female character. #sarcasm	-2.4
463524887315759104	519726632441888769	We're running out of time, I hope CP3 can stop Westbrook soon. #sarcasm #IStillLoveRussButComeOn @LAClippers	-1.88
463326777423982592	519726661852348417	RT @Farnzazz155: Twitter solves everything #sarcasm	-1.5
471700801837363200	519726691308957696	It's cool. I'll just spend the day staring at my wall. #sarcasm	-0.36
463513391974580224	519726837987942400	My favorite thing about @PTobacco is how he always falls asleep on me without telling me goodnight. #bestboyfriend #sarcasm #jkbutnotjk	-0.78
460321988561473536	519726867469697024	. Plans bailed. . Nothing to drink. . Almost got sexually assaulted. My night couldn't have gone better. #sarcasm	-3.93
463118287996715008	519726984813752320	RT @James_Ryder: @TomHallam93 you forgot to put #sarcasm	-2.08
460195136870182912	519727043680813056	It's just so funny when you take a picture draw a penis is someone's mouth. So funny. #sarcasm	-3
463145835421650944	519727073447796738	Dear @CocaCola-\nThanks for putting a flame retardant in our kids sports drinks. To this day none of my kids have caught on fire.\n#sarcasm	-2.19
463040824222425089	519727102921166849	@EMURLYCLUR #sarcasm just because if the tattoo. Of there was no tattoo it would be aight.	-2.66
463048242482405376	519727394400129024	That'd be one hell of a damn workout! #sarcasm #truestory #factoflife #becauseican #igetithonestly… instagram.com/p/nln01Bjn02/	-2.33
463483125814022144	519727776635437058	@OG_Namertag yaaaaah and my name is OG Bobby Johnson #sarcasm #WhoBelievesByrneKids	-2
463509575484702720	519727864002797572	@jdamis he probably knew the second the police were involved, but innocent until proven guilty, right? #sarcasm	-1.98
463274990352490497	519727952259321857	I love waking up super early! #sarcasm #sarcasm #sarcasm #sarcasm #sarcasm	-1.3
472203372117127169	519727981669801984	Yet again a beautiful piece of officiating #sarcasm	-2.53
463475094837542914	519728069787910145	Roy Hibbert looks like he was a great all-star selection #sarcasm	-0.38
471688963850514434	519728158216425472	If tonight doesn't happen I'm gonna be really happy. #sarcasm	-2.15
463142735185465344	519728451507339264	Shout out to @Miachiggins for giving me the best advice ever... #whydidntithinkofthat #sarcasm	-2
463044162972295168	519728480892641281	so much fun #sarcasm pic.twitter.com/3OnclKsXKc	-3.49
463534081326985216	519728510600892416	@RebeccaGunset @EganEvelyn oh my gosh the name is so unique #sarcasm	-3.49
463115412168003586	519728569409228800	Wow Haley you're such a badass, I wish I were as great as you #sarcasm pic.twitter.com/jVQYz0n10G	-2.81
472393439527460864	519728715832365056	@madisonf__ yeah I'm happy that your leaving , & I'll still be here till 3:15 #sarcasm	-2.46
463513977461669888	519728774712004610	This business test tmrw is gonna be great! ? #sarcasm #yeahright #notready	-2.52
463531367918469120	519728891796017152	gotta love when you burp and get a second taste of dinner #sarcasm	-2.78
463323218867404800	519729304347750402	@VH1 what happened to @leannrimes show videos?? She tweeted them & now links are broken! Don't tell me the show was cancelled! #sarcasm	-1.79
463419537829138432	519729537907564544	Btw, thank you to all the amazing people who showed up this weekend. #sarcasm go fuck yourself.	-2.35
460275944092356609	519729861653299200	Well that was completely shocking. #sarcasm #fuckyourefs	-3.13
463541908665819136	519729891026022401	Watching forgetting Sarah Marshall for the billionth time outta help me get an \nA+ for sure #sarcasm	-2.4
463008955569299456	519730272812531712	.@GlennMoore7 I mean why would anyone want to help that particular charity if it was not for their own gain?!#sarcasm independent.co.uk/sport/football…	-1.85
460231899508535296	519730361593380865	Looks like we have to listen to Brian and Grant tonight. Can't wait... #sarcasm	-2.63
463484971987238912	519730419537694720	I love being ignored :) #sarcasm	-3.27
463490046155169792	519730655014289408	Did you know I loved being told how awful of a person I am??... Because your really good at telling me on a daily basis. #sarcasm	-2.88
463425406196924416	519730714267226112	I made a Friend !! #sarcasm pic.twitter.com/aVEQXedozn	-2.85
463524728473255936	519730773193023491	@jemelehill the over/under on the LAC/OKC game is 225. Any chance that may happen. #sarcasm	-2.15
463484077841346561	519730861382451201	If you retweet #BringBackBlueMountainState it shoes everyone that your a true fan... #sarcasm	-2.05
463110751184764928	519731215432044544	Still have to write a paper & take a quiz. Gotta love tech classes. #sarcasm	-2.31
463537695323459584	519731391173365760	This is all I can get from you? sweet...#sarcasm	-2.15
463407315430158336	519731479635431424	@wired965philly I don't think you've played Partition enough smh #sarcasm	-2.72
463058415858630657	519731509008150530	I'm just so glad you decided to finally put in some effort....#sarcasm	-3.36
472219717122289664	519731684711751680	@13_Mugshots we all are!! She's such a great person and such an awesome mom!!! #sarcasm #nothacked	-1.61
471688692403552256	519732067303567360	wellllp this day just keeps on getting better and bettter #lol #sarcasm	-2.5
463285457632362496	519732155551739907	I had a wet dream about you last night....in the dream a bus ran you over and I pissed myself laughing. #sarcasm	-2.31
463336320111505408	519732242940059648	Don't you just love it when you're not even worth a response to somebody?\n#sarcasm	-3
463145422597271553	519754716633243649	#sarcasm is my #favorite I think I'm a little too good at it tho pic.twitter.com/Gi9kCB32Aw	-2.63
463585454592647168	519755125993136128	Not much relief in my managers voice after telling him I failed #sarcasm :-(	-2.86
463167719672528896	519755155416158208	i fckn luv when reb doesn't even ask me if i can go or want to go to places with her, she just tells me:-) #sarcasm pic.twitter.com/msIe4bOw4r	-2.63
463179476302839808	519755184956661760	RT @atticusfinch71: @YYHalwai well at least you r honest about ur prejudice! @WhirlingDervesh\n#sarcasm	-3
472079474968653824	519755244108906496	Well\nTht was exactly how I wanted to start my morning (#sarcasm #notatall)\nIf you hire me to do a job- don't prevent me from doing said jo	-3
463157690814853120	519755272726667264	RT @s0mdork: @CubsDen what is renteria doing having rizzo ground out to 1st like that.. #sarcasm	-3.49
463435825787572225	519755332004745218	Great time to live in the Bay Area and make some serious tech dollars. #sarcasm #postproduction #editing #arsepuppets pic.twitter.com/zI23CXk4YA	-2.64
463318935299817473	519755361914322946	My wife turned the heat on this morning. THE HEAT! I forgot we were having a blizzard outside. #sarcasm	-2.78
472584588221358080	519755507582529536	I'm not sure if this night can get any better! #sarcasm this week would make a good FML post. Like straight happy to wtf in 2 days. FML	-2.72
463584673038602240	519755537005568000	“@Pretty_Icia88: I love when someone else plans my day without my knowledge...it always makes me smile #sarcasm” Lolol	-2
463101457307566080	519755595805511680	Whenever you've been so upset you don't eat all day. #greatestfeelingever #sarcasm	-1.8
463428009752408065	519755625207586816	It's crazy how much NBA/NFL experts "know" #sarcasm	-2.75
463169300761944064	519755654613848066	This is a fantastic start to the week #sarcasm #help	-1.06
463526030620106752	519755919614177280	Sigh. This excellent bullpen management is the highlight of the year. #Cubs #sarcasm	-2.1
463123271685140480	519756331016658944	Based on everyone's tweets it seems like prom sucked last night #sarcasm	-0.46
463490845543383040	519756507643015169	Cast on tomorrow YAY #sarcasm took the docs long enough	-2.59
463044396028395522	519756536160059394	This math project is some kinda fun right now. #sarcasm #geometryproject #torture	-2.37
463366768506204161	519756653986459649	Yes @BuckSexton do not mock mother gaia. #sarcasm	-2.07
463116340992434176	519756741521575940	No one saw my picture? I'm So surprised! #sarcasm	-0.98
463398229804347392	519756800350900224	Sarcasm shirt. #sarcasm #true instagram.com/p/noG-2anPks/	-3.49
463329206882279424	519756975412744193	Thank you @spotify for making adding to tracks to my starred playlist so easy. #sarcasm	-2.81
463042851987677184	519757034242056192	PUT \nIN\nJULYAN\nSTONE\n#sarcasm	-0.86
463350100279197696	519757152131350529	Thing's I'm Good At (But Shouldn't Be) - my new post is up! #blog #blogger #random #personal #sarcasm #me ow.ly/wtp95	-2.37
463299997170417664	519757211128459264	Yummmm baby drool all over me. Love it! #sarcasm	-2.2
471678676380430336	519757269957767168	Drunk Brittany and Mr. Rat: Episode 2 shar.es/V7krI #humor #sarcasm #politicallyincorrect	-0.24
463093987083956224	519757623575334913	RT @CamWAHM: @samspicexxx if you didn't put that #sarcasm tag there we would have some pissed off people hahaha	-2.15
463140113170837505	519757653002555392	#NYR definitely brought their C game tonight. Way to go boys. #sarcasm	-2.22
463483383293566976	519758004963401728	@ThisIsGMC thanks for the response #sarcasm what happen to the CEO saying that all social media channels are open & ready to help?	-2.51
463269974060986368	519758034596151296	Epic freakouts are the best!!! #sarcasm	0.18
460266351525769216	519758064027586562	I love that the refs put their whistles away when the thunder have the ball. #sarcasm	-2.52
463381545676705792	519758329233813504	@TomKludt Well thats because nothing happened of course! #sarcasm	-3.58
463530595088216064	519758357985370113	Why am I wasting my time when I could be studying super exciting U.S. History?! #sarcasm	-2.52
463075779316690944	519758387341299712	"I'm thirsty like I'm dyin' bruh." Ah, yes. I can see how you being thirsty means I should let you have a second Red Bull for free. #sarcasm	-2.78
460243443684761600	519758650538082304	No more black people at a basketball game? Did he mean the players too? #nba #laclippers #mandingobasketball #sarcasm	-2.78
471701439048204289	519758945259237376	It is exciting\nTo receive preopened mail!\nWay to stay classy.\n#haiku\n\nGood job, New Jersey! \n#sarcasm… instagram.com/p/ojG1_Sw8mB/	-2.43
463056253154238464	519759091774681088	Today just keeps getting better!!! #sarcasm	-2.06
463062077540552705	519759267918671872	Yay i totally spend my day how i wanted to, all alone and doing fuckalll :)))) #sarcasm	-2.08
463401081418964992	519759297350094848	Crying babies in an audition waiting room just add to the gloriousness that is the commercial audition. #sarcasm	-2.88
463147441987272704	519759414929027072	This feud must continue... #ExtremeRules #sarcasm	-2.19
463420151455432705	519759444456923137	Thank you @BuzzFeed for covering the issue that TRULY MATTER. buzzfeed.com/mjs538/a-rihan… #sarcasm #incaseyoucanttell	-2.42
463092750674444288	519759502413811712	@kelsodadancer but how else will we get girls to have some damn self respect??? #sarcasm	-2.33
